name	accession	length	type	submission_date	organism	host	strain	segment	geo_loc_name	country	country_code	collection_original	collection_date	note
JQ268833	JQ268833	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE6898	NA	Colombia	Colombia	COL	Sep-2009	2009-09-01	NA
JQ268834	JQ268834	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLU6011	NA	Honduras	Honduras	HND	Feb-2007	2007-02-01	NA
JQ268835	JQ268835	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI1872	NA	Peru	Peru	PER	Jul-2010	2010-07-01	NA
JQ268836	JQ268836	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLI3715	NA	Peru	Peru	PER	Aug-2010	2010-08-01	NA
JQ268837	JQ268837	255	mRNA	2012-11-01	Human respirovirus 1	Homo sapiens	FLE5798	NA	Ecuador	Ecuador	ECU	Aug-2009	2009-08-01	NA
KJ187029	KJ187029	237	viral cRNA	2014-11-24	Human respirovirus 1	Homo sapiens	cb36	NA	Thailand	Thailand	THA	19-Jul-2013	2013-07-19	NA
AB853066	AB853066	222	genomic RNA	2014-02-05	Human respirovirus 1	Homo sapiens	K16_PIV1	NA	Japan	Japan	JPN	2012	2012-01-01	NA
AB853067	AB853067	222	genomic RNA	2014-02-05	Human respirovirus 1	Homo sapiens	K22_PIV1	NA	Japan	Japan	JPN	2012	2012-01-01	NA
AB853068	AB853068	222	genomic RNA	2014-02-05	Human respirovirus 1	Homo sapiens	K23_PIV1	NA	Japan	Japan	JPN	2012	2012-01-01	NA
D26478	D26478	209	genomic RNA	2016-07-26	Human respirovirus 1	NA	Tokyo-M	NA	NA	NA	NA	NA	NA	common name: sendai virus
D26479	D26479	209	genomic RNA	2016-07-26	Human respirovirus 1	NA	Kyoto-M	NA	NA	NA	NA	NA	NA	common name: sendai virus
DL143775	DL143775	204	unassigned DNA	2008-09-26	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
HV540154	HV540154	204	unassigned DNA	2012-01-30	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
U57927	U57927	198	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57928	U57928	198	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57936	U57936	194	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57929	U57929	189	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57930	U57930	189	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57932	U57932	189	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
X00584	X00584	186	genomic RNA	1985-11-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
U57925	U57925	176	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57931	U57931	174	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57937	U57937	174	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57935	U57935	168	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
X00587	X00587	155	genomic RNA	1985-11-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
X00586	X00586	153	genomic RNA	1985-11-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
U57934	U57934	151	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
U57933	U57933	141	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
X00585	X00585	135	genomic RNA	1985-11-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
X00583	X00583	120	genomic RNA	1985-11-07	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
U57926	U57926	119	mRNA	2000-09-19	Human respirovirus 1	Homo sapiens	type 1	NA	NA	NA	NA	NA	NA	NA
GN353660	GN353660	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353661	GN353661	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353662	GN353662	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353663	GN353663	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353664	GN353664	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353665	GN353665	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353666	GN353666	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353667	GN353667	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353668	GN353668	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353669	GN353669	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353670	GN353670	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353671	GN353671	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353672	GN353672	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353673	GN353673	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353674	GN353674	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353675	GN353675	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353676	GN353676	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
GN353677	GN353677	60	unassigned DNA	2009-05-12	Human parainfluenza virus 1 strainWashington/1964	NA	NA	NA	NA	NA	NA	NA	NA	NA
X66908	X66908	56	genomic DNA	1993-12-16	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465739	LQ465739	44	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015895	MB015895	44	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465740	LQ465740	42	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015896	MB015896	42	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW505341	FW505341	41	unassigned DNA	2010-12-27	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
FW505342	FW505342	41	unassigned DNA	2010-12-27	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465736	LQ465736	38	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015892	MB015892	38	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465743	LQ465743	37	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015899	MB015899	37	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447460	DJ447460	33	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465741	LQ465741	31	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015897	MB015897	31	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447462	DJ447462	30	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447464	DJ447464	27	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
CQ840460	CQ840460	26	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	primer no 22 multiplex assay
CQ840461	CQ840461	26	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	primer no 23 multiplex assay
DJ447459	DJ447459	26	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447461	DJ447461	26	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447463	DJ447463	26	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447434	DJ447434	24	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
CQ840480	CQ840480	23	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	probe no 35 multiplex assay
DJ447433	DJ447433	23	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
CQ840462	CQ840462	22	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	human Parainfluenza 1 virus primer P1
CQ840463	CQ840463	22	unassigned DNA	2004-07-29	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	human Parainfluenza 1 virus primer P2
DJ447432	DJ447432	22	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465735	LQ465735	21	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465738	LQ465738	21	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015891	MB015891	21	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015894	MB015894	21	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
DJ447435	DJ447435	19	unassigned DNA	2008-07-10	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465734	LQ465734	15	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465742	LQ465742	15	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015890	MB015890	15	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015898	MB015898	15	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465737	LQ465737	14	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015893	MB015893	14	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465651	LQ465651	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465653	LQ465653	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465655	LQ465655	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465658	LQ465658	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465660	LQ465660	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465721	LQ465721	12	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015837	MB015837	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015839	MB015839	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015841	MB015841	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015844	MB015844	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015846	MB015846	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015880	MB015880	12	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465650	LQ465650	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465652	LQ465652	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465654	LQ465654	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465656	LQ465656	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465657	LQ465657	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465659	LQ465659	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
LQ465722	LQ465722	10	unassigned DNA	2016-10-06	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015836	MB015836	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015838	MB015838	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015840	MB015840	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015842	MB015842	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015843	MB015843	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015845	MB015845	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
MB015881	MB015881	10	unassigned DNA	2019-07-31	Human respirovirus 1	NA	NA	NA	NA	NA	NA	NA	NA	NA
